"id:ID","name","uri","uuid"
"418","coding","https://bc.d4k.dk/bc_template/base_observation/test/coding","7b2e2819-4991-4455-80a5-2dd04b1a92a0"
"419","coding","https://bc.d4k.dk//position/coding","b02b8bc2-fd85-404c-a10b-db18b0cca720"
"420","coding","https://bc.d4k.dk//site_of_administration/coding","45f44349-8c6c-4167-a056-57efdfe25f19"
"421","coding","https://bc.d4k.dk//location/coding","8247947c-c7aa-4efa-b872-4bb456ebee5a"
"422","coding","https://bc.d4k.dk//laterality/coding","6862f7b2-b03d-46a7-b43d-8d106f42dc4f"
"423","coding","https://bc.d4k.dk//method/coding","93c5bb2a-902a-46d4-9ba0-780b7892247a"
"424","date_time","https://bc.d4k.dk//date_time/date_time","afb8ae3c-1dc9-4759-8787-73cdc9b6d2d7"
"425","quantity","https://bc.d4k.dk//result/quantity","d20637d0-3d0a-42cf-8295-8d7091ebf4db"
"426","coding","https://bc.d4k.dk//result/coding","675d71cc-3e1d-40ca-8766-cc8449221a77"
"427","string","https://bc.d4k.dk//result_other/string","ecb6c6a2-e340-463a-9f22-f6e56d180ad9"
"428","coding","https://bc.d4k.dk/bc_template/base_laboratory/test/coding","53ee71c9-e115-4e68-a83b-ac89effe63a5"
"429","coding","https://bc.d4k.dk//position/coding","dc766302-a1f1-4b24-a5cb-f79740b90a05"
"430","coding","https://bc.d4k.dk//site_of_administration/coding","ed32c998-f840-4a08-930b-fb9883b5f57c"
"431","coding","https://bc.d4k.dk//laterality/coding","bae91757-4136-4379-b2e3-37bcbe160667"
"432","coding","https://bc.d4k.dk//directionality/coding","ab44d852-5270-45c7-a0a6-504e374df808"
"433","coding","https://bc.d4k.dk//method/coding","797ec209-1f70-41f0-bdce-4431ac9256c7"
"434","date_time","https://bc.d4k.dk//date_time/date_time","0dd34920-ca40-4b26-a51d-f0de7545cbcc"
"435","quantity","https://bc.d4k.dk//result/quantity","4ece60d4-3bc4-459a-8b13-7a3823f520b5"
"436","coding","https://bc.d4k.dk//result/coding","b0ad9a3d-9d2d-482c-acb0-c3e60f538aed"
"437","coding","https://bc.d4k.dk//specimen/coding","c8cdecc5-073f-49a0-b05d-792fe2d9ce7b"
"438","coding","https://bc.d4k.dk/bc_template/event_observation/event_type/coding","6dcaacce-ae62-4c0c-b203-9f78336b5684"
"439","codeable_concept","https://bc.d4k.dk//event/codeable_concept","6c6d0f26-f55e-4ac5-84e2-450024c8bc9e"
"440","boolean","https://bc.d4k.dk//result/boolean","998a2dd2-2244-4ea6-a600-f72e94ed1add"
"441","coding","https://bc.d4k.dk//serious_event/coding","5ddd6f08-1686-4366-af88-fd0a5a051858"
"442","coding","https://bc.d4k.dk//severity/coding","22f27597-c1b1-4fe7-8066-56ea676304cd"
"443","coding","https://bc.d4k.dk//causality/coding","123bb734-12a4-4141-8e23-4a832d124743"
"444","coding","https://bc.d4k.dk//relationship_to_non-study_treatment/coding","15641a40-e242-4d1b-a957-40e8fc6aaa5a"
"445","coding","https://bc.d4k.dk//action_taken/coding","ec37c9a2-1c5a-4c11-a84f-4668b8ba9bf0"
"446","coding","https://bc.d4k.dk//other_action_taken/coding","cf2ed1d4-ac95-4196-9a91-bb837d509ac2"
"447","coding","https://bc.d4k.dk//concomitant_or_additional_treatment_given/coding","b46ae1db-06c2-4479-ba31-6921aae987fe"
"448","coding","https://bc.d4k.dk//outcome/coding","747633bb-36ae-4dd3-a6ed-d24b3997b946"
"449","coding","https://bc.d4k.dk//pattern_of_event/coding","ba2d6921-feee-45b2-b283-561c48af13d0"
"450","coding","https://bc.d4k.dk//hospitalization_required/coding","ca46b0e1-1800-4721-8303-95cc36ebc8a1"
"451","coding","https://bc.d4k.dk//is_life_threatening/coding","93ae8b2e-93f9-4aa8-b028-47f05921776b"
"452","coding","https://bc.d4k.dk//occurred_with_overdose/coding","79c4f6fc-ba78-4293-89ed-d6cafb4ae0a9"
"453","coding","https://bc.d4k.dk//other_medically_important_serious_event/coding","ccd0d628-8e17-451d-8681-c37dc33fe20c"
"454","coding","https://bc.d4k.dk//involves_cancer/coding","9400af24-cf60-46b3-9cec-6698e4c05f59"
"455","coding","https://bc.d4k.dk//results_in_death/coding","4b006b5f-e72d-4411-a292-95348242899b"
"456","coding","https://bc.d4k.dk//standard_toxicity_grade/coding","0b5d4a16-a78e-4da3-b7e4-7ed218a2f304"
"457","date_time","https://bc.d4k.dk//start_date_time/date_time","d27c308b-e519-406f-9f55-35939111bac7"
"458","date_time","https://bc.d4k.dk//end_date_time/date_time","67c142e1-14b4-4ba3-9e77-ce76909aafe4"
"459","coding","https://bc.d4k.dk//location_of_event/coding","ce513b17-d8e3-430c-8f74-c53ec1c79bc0"
"460","coding","https://bc.d4k.dk//congenital_anomaly_or_birth_defect/coding","2f8a45b6-6753-4bcb-b0c0-0e6d367ff551"
"461","coding","https://bc.d4k.dk//persist_or_significant_disability/incapacity/coding","83f6a69b-4640-441d-8fb8-ac35d927f0b5"
"462","coding","https://bc.d4k.dk/bc_template/intervention/intervention_type/coding","14fde7ce-89e5-4aac-ab72-96dc3acd25bc"
"463","codeable_concept","https://bc.d4k.dk//intervention/codeable_concept","bf02075f-3386-4596-ba09-51e18a1cb4a3"
"464","date_time","https://bc.d4k.dk//start_date_time/date_time","b240d92f-b42b-4341-94ac-44f0870f4ea6"
"465","date_time","https://bc.d4k.dk//end_date_time/date_time","2928412e-fb34-48d4-a5f2-7a677e073df9"
"466","boolean","https://bc.d4k.dk//result/boolean","20577abd-1cf7-4bc2-a935-6b8193775133"
"467","coding","https://bc.d4k.dk//result/coding","66694705-aa51-4f5c-8a71-9fc075b5371c"
"468","coding","https://bc.d4k.dk/bc_template/medical_event_observation/event_type/coding","01fac89c-73cf-4c62-83f7-cdf0856bab7f"
"469","codeable_concept","https://bc.d4k.dk//event/codeable_concept","eb02e8c4-4730-4eff-b2dd-ca5678f71c40"
"470","boolean","https://bc.d4k.dk//result/boolean","ef82cf1a-91f9-4b1c-bd87-b9dcb64ca8b5"
"471","coding","https://bc.d4k.dk//result/coding","20263870-8859-4a3e-817b-655bedb02b53"
"472","date_time","https://bc.d4k.dk//start_date_time/date_time","c9c43d01-fa71-490d-8d9a-2a6c67fd87d0"
"473","date_time","https://bc.d4k.dk//end_date_time/date_time","4453b545-34bb-423a-801d-be4f846a1ba9"
"474","coding","https://bc.d4k.dk/bc_instance/inclusion_criteria/test/coding",""
"475","date_time","https://bc.d4k.dk/bc_instance/inclusion_criteria/date_time/date_time",""
"476","boolean","https://bc.d4k.dk/bc_instance/inclusion_criteria/result/boolean",""
"477","coding","https://bc.d4k.dk/bc_instance/exclusion_criteria/test/coding",""
"478","date_time","https://bc.d4k.dk/bc_instance/exclusion_criteria/date_time/date_time",""
"479","boolean","https://bc.d4k.dk/bc_instance/exclusion_criteria/result/boolean",""
"480","coding","https://bc.d4k.dk/bc_instance/concomitant_medication/drug_exposure/coding",""
"481","codeable_concept","https://bc.d4k.dk/bc_instance/concomitant_medication/intervention/codeable_concept",""
"482","coding","https://bc.d4k.dk/bc_instance/concomitant_medication/intervention/codeable_concept/coding",""
"483","date_time","https://bc.d4k.dk/bc_instance/concomitant_medication/start_date_time/date_time",""
"484","date_time","https://bc.d4k.dk/bc_instance/concomitant_medication/end_date_time/date_time",""
"485","boolean","https://bc.d4k.dk/bc_instance/concomitant_medication/result/boolean",""
"486","coding","https://bc.d4k.dk/bc_instance/concomitant_medication/result/coding",""
"487","coding","https://bc.d4k.dk/bc_instance/exposure/drug_exposure/coding",""
"488","codeable_concept","https://bc.d4k.dk/bc_instance/exposure/intervention/codeable_concept",""
"489","coding","https://bc.d4k.dk/bc_instance/exposure/intervention/codeable_concept/coding",""
"490","date_time","https://bc.d4k.dk/bc_instance/exposure/start_date_time/date_time",""
"491","date_time","https://bc.d4k.dk/bc_instance/exposure/end_date_time/date_time",""
"492","coding","https://bc.d4k.dk/bc_instance/adverse_event/event_type/coding",""
"493","codeable_concept","https://bc.d4k.dk/bc_instance/adverse_event/event/codeable_concept",""
"494","coding","https://bc.d4k.dk/bc_instance/adverse_event/event/codeable_concept/coding",""
"495","coding","https://bc.d4k.dk/bc_instance/adverse_event/serious_event/coding",""
"496","coding","https://bc.d4k.dk/bc_instance/adverse_event/severity/coding",""
"497","coding","https://bc.d4k.dk/bc_instance/adverse_event/causality/coding",""
"498","coding","https://bc.d4k.dk/bc_instance/adverse_event/relationship_to_non-study_treatment/coding",""
"499","coding","https://bc.d4k.dk/bc_instance/adverse_event/action_taken/coding",""
"500","coding","https://bc.d4k.dk/bc_instance/adverse_event/other_action_taken/coding",""
"501","coding","https://bc.d4k.dk/bc_instance/adverse_event/concomitant_or_additional_treatment_given/coding",""
"502","coding","https://bc.d4k.dk/bc_instance/adverse_event/outcome/coding",""
"503","coding","https://bc.d4k.dk/bc_instance/adverse_event/pattern_of_event/coding",""
"504","coding","https://bc.d4k.dk/bc_instance/adverse_event/hospitalization_required/coding",""
"505","coding","https://bc.d4k.dk/bc_instance/adverse_event/is_life_threatening/coding",""
"506","coding","https://bc.d4k.dk/bc_instance/adverse_event/occurred_with_overdose/coding",""
"507","coding","https://bc.d4k.dk/bc_instance/adverse_event/other_medically_important_serious_event/coding",""
"508","coding","https://bc.d4k.dk/bc_instance/adverse_event/involves_cancer/coding",""
"509","coding","https://bc.d4k.dk/bc_instance/adverse_event/results_in_death/coding",""
"510","coding","https://bc.d4k.dk/bc_instance/adverse_event/standard_toxicity_grade/coding",""
"511","date_time","https://bc.d4k.dk/bc_instance/adverse_event/start_date_time/date_time",""
"512","date_time","https://bc.d4k.dk/bc_instance/adverse_event/end_date_time/date_time",""
"513","coding","https://bc.d4k.dk/bc_instance/adverse_event/location_of_event/coding",""
"514","coding","https://bc.d4k.dk/bc_instance/adverse_event/congenital_anomaly_or_birth_defect/coding",""
"515","coding","https://bc.d4k.dk/bc_instance/adverse_event/persist_or_significant_disability/incapacity/coding",""
"516","coding","https://bc.d4k.dk/bc_instance/glucose/test/coding",""
"517","coding","https://bc.d4k.dk/bc_instance/glucose/specimen/coding",""
"518","quantity","https://bc.d4k.dk/bc_instance/glucose/result/quantity",""
"519","date_time","https://bc.d4k.dk/bc_instance/glucose/date_time/date_time",""
"520","coding","https://bc.d4k.dk/bc_instance/glucose_in_blood/test/coding",""
"521","coding","https://bc.d4k.dk/bc_instance/glucose_in_blood/specimen/coding",""
"522","quantity","https://bc.d4k.dk/bc_instance/glucose_in_blood/result/quantity",""
"523","date_time","https://bc.d4k.dk/bc_instance/glucose_in_blood/date_time/date_time",""
"524","coding","https://bc.d4k.dk/bc_instance/glucose_in_serum/test/coding",""
"525","coding","https://bc.d4k.dk/bc_instance/glucose_in_serum/specimen/coding",""
"526","quantity","https://bc.d4k.dk/bc_instance/glucose_in_serum/result/quantity",""
"527","date_time","https://bc.d4k.dk/bc_instance/glucose_in_serum/date_time/date_time",""
"528","coding","https://bc.d4k.dk/bc_instance/glucose_in_urine/test/coding",""
"529","coding","https://bc.d4k.dk/bc_instance/glucose_in_urine/specimen/coding",""
"530","quantity","https://bc.d4k.dk/bc_instance/glucose_in_urine/result/quantity",""
"531","date_time","https://bc.d4k.dk/bc_instance/glucose_in_urine/date_time/date_time",""
"532","coding","https://bc.d4k.dk/bc_instance/hematocrit/test/coding",""
"533","coding","https://bc.d4k.dk/bc_instance/hematocrit/specimen/coding",""
"534","quantity","https://bc.d4k.dk/bc_instance/hematocrit/result/quantity",""
"535","date_time","https://bc.d4k.dk/bc_instance/hematocrit/date_time/date_time",""
"536","coding","https://bc.d4k.dk/bc_instance/hemoglobin/test/coding",""
"537","quantity","https://bc.d4k.dk/bc_instance/hemoglobin/result/quantity",""
"538","date_time","https://bc.d4k.dk/bc_instance/hemoglobin/date_time/date_time",""
"539","coding","https://bc.d4k.dk/bc_instance/race/test/coding",""
"540","date_time","https://bc.d4k.dk/bc_instance/race/date_time/date_time",""
"541","coding","https://bc.d4k.dk/bc_instance/race/result/coding",""
"542","string","https://bc.d4k.dk/bc_instance/race/result_other/string",""
"543","coding","https://bc.d4k.dk/bc_instance/sex/test/coding",""
"544","date_time","https://bc.d4k.dk/bc_instance/sex/date_time/date_time",""
"545","coding","https://bc.d4k.dk/bc_instance/sex/result/coding",""
"546","coding","https://bc.d4k.dk/bc_instance/age/test/coding",""
"547","date_time","https://bc.d4k.dk/bc_instance/age/date_time/date_time",""
"548","quantity","https://bc.d4k.dk/bc_instance/age/result/quantity",""
"549","coding","https://bc.d4k.dk/bc_instance/ethnicity/test/coding",""
"550","date_time","https://bc.d4k.dk/bc_instance/ethnicity/date_time/date_time",""
"551","coding","https://bc.d4k.dk/bc_instance/ethnicity/result/coding",""
"552","coding","https://bc.d4k.dk/bc_instance/date_of_birth/test/coding",""
"553","date_time","https://bc.d4k.dk/bc_instance/date_of_birth/date_time/date_time",""
"554","date","https://bc.d4k.dk/bc_instance/date_of_birth/result/date",""
"555","coding","https://bc.d4k.dk/bc_instance/enrollment_date/test/coding",""
"556","date_time","https://bc.d4k.dk/bc_instance/enrollment_date/date_time/date_time",""
"557","date","https://bc.d4k.dk/bc_instance/enrollment_date/result/date",""
"558","coding","https://bc.d4k.dk/bc_instance/anemia/test/coding",""
"559","quantity","https://bc.d4k.dk/bc_instance/anemia/result/quantity",""
"560","date_time","https://bc.d4k.dk/bc_instance/anemia/date_time/date_time",""
"561","coding","https://bc.d4k.dk/bc_instance/evi/test/coding",""
"562","quantity","https://bc.d4k.dk/bc_instance/evi/result/quantity",""
"563","date_time","https://bc.d4k.dk/bc_instance/evi/date_time/date_time",""
"564","coding","https://bc.d4k.dk/bc_instance/nln/test/coding",""
"565","coding","https://bc.d4k.dk/bc_instance/nln/result/coding",""
"566","date_time","https://bc.d4k.dk/bc_instance/nln/date_time/date_time",""
"567","coding","https://bc.d4k.dk/bc_instance/ses/test/coding",""
"568","quantity","https://bc.d4k.dk/bc_instance/ses/result/quantity",""
"569","date_time","https://bc.d4k.dk/bc_instance/ses/date_time/date_time",""
"570","coding","https://bc.d4k.dk/bc_instance/malaria_rdt/test/coding",""
"571","quantity","https://bc.d4k.dk/bc_instance/malaria_rdt/result/quantity",""
"572","date_time","https://bc.d4k.dk/bc_instance/malaria_rdt/date_time/date_time",""
"573","coding","https://bc.d4k.dk/bc_instance/neck_circumference/test/coding",""
"574","date_time","https://bc.d4k.dk/bc_instance/neck_circumference/date_time/date_time",""
"575","quantity","https://bc.d4k.dk/bc_instance/neck_circumference/result/quantity",""
"576","coding","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/test/coding",""
"577","date_time","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/date_time/date_time",""
"578","coding","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/position/coding",""
"579","coding","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/site_of_administration/coding",""
"580","coding","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/laterality/coding",""
"581","quantity","https://bc.d4k.dk/bc_instance/diastolic_blood_pressure/result/quantity",""
"582","coding","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/test/coding",""
"583","date_time","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/date_time/date_time",""
"584","coding","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/position/coding",""
"585","coding","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/site_of_administration/coding",""
"586","coding","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/laterality/coding",""
"587","quantity","https://bc.d4k.dk/bc_instance/systolic_blood_pressure/result/quantity",""
"588","coding","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/test/coding",""
"589","date_time","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/date_time/date_time",""
"590","coding","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/position/coding",""
"591","coding","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/site_of_administration/coding",""
"592","coding","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/laterality/coding",""
"593","quantity","https://bc.d4k.dk/bc_instance/peripheral_body_temperature/result/quantity",""
"594","coding","https://bc.d4k.dk/bc_instance/fraction_of_inspired_oxygen/test/coding",""
"595","date_time","https://bc.d4k.dk/bc_instance/fraction_of_inspired_oxygen/date_time/date_time",""
"596","quantity","https://bc.d4k.dk/bc_instance/fraction_of_inspired_oxygen/result/quantity",""
"597","coding","https://bc.d4k.dk/bc_instance/weight/test/coding",""
"598","date_time","https://bc.d4k.dk/bc_instance/weight/date_time/date_time",""
"599","quantity","https://bc.d4k.dk/bc_instance/weight/result/quantity",""
"600","coding","https://bc.d4k.dk/bc_instance/fetal_mandibular_length/test/coding",""
"601","date_time","https://bc.d4k.dk/bc_instance/fetal_mandibular_length/date_time/date_time",""
"602","quantity","https://bc.d4k.dk/bc_instance/fetal_mandibular_length/result/quantity",""
"603","coding","https://bc.d4k.dk/bc_instance/height/test/coding",""
"604","date_time","https://bc.d4k.dk/bc_instance/height/date_time/date_time",""
"605","quantity","https://bc.d4k.dk/bc_instance/height/result/quantity",""
"606","coding","https://bc.d4k.dk/bc_instance/total_body_length/test/coding",""
"607","date_time","https://bc.d4k.dk/bc_instance/total_body_length/date_time/date_time",""
"608","quantity","https://bc.d4k.dk/bc_instance/total_body_length/result/quantity",""
"609","coding","https://bc.d4k.dk/bc_instance/heart_rate/test/coding",""
"610","coding","https://bc.d4k.dk/bc_instance/heart_rate/position/coding",""
"611","coding","https://bc.d4k.dk/bc_instance/heart_rate/site_of_administration/coding",""
"612","coding","https://bc.d4k.dk/bc_instance/heart_rate/laterality/coding",""
"613","quantity","https://bc.d4k.dk/bc_instance/heart_rate/result/quantity",""
"614","coding","https://bc.d4k.dk/bc_instance/oxygen_saturation/fraction_inspired_o2/test/coding",""
"615","date_time","https://bc.d4k.dk/bc_instance/oxygen_saturation/fraction_inspired_o2/date_time/date_time",""
"616","quantity","https://bc.d4k.dk/bc_instance/oxygen_saturation/fraction_inspired_o2/result/quantity",""
"617","coding","https://bc.d4k.dk/bc_instance/forearm_circumference/test/coding",""
"618","date_time","https://bc.d4k.dk/bc_instance/forearm_circumference/date_time/date_time",""
"619","quantity","https://bc.d4k.dk/bc_instance/forearm_circumference/result/quantity",""
"620","coding","https://bc.d4k.dk/bc_instance/basal_metabolic_rate/test/coding",""
"621","date_time","https://bc.d4k.dk/bc_instance/basal_metabolic_rate/date_time/date_time",""
"622","quantity","https://bc.d4k.dk/bc_instance/basal_metabolic_rate/result/quantity",""
"623","coding","https://bc.d4k.dk/bc_instance/maximum_predicted_heart_rate/test/coding",""
"624","coding","https://bc.d4k.dk/bc_instance/maximum_predicted_heart_rate/position/coding",""
"625","quantity","https://bc.d4k.dk/bc_instance/maximum_predicted_heart_rate/result/quantity",""
"626","coding","https://bc.d4k.dk/bc_instance/pulse_rate/test/coding",""
"627","coding","https://bc.d4k.dk/bc_instance/pulse_rate/position/coding",""
"628","quantity","https://bc.d4k.dk/bc_instance/pulse_rate/result/quantity",""
"629","coding","https://bc.d4k.dk/bc_instance/abdominal_skinfold_thickness/test/coding",""
"630","date_time","https://bc.d4k.dk/bc_instance/abdominal_skinfold_thickness/date_time/date_time",""
"631","quantity","https://bc.d4k.dk/bc_instance/abdominal_skinfold_thickness/result/quantity",""
"632","coding","https://bc.d4k.dk/bc_instance/body_surface_area/test/coding",""
"633","date_time","https://bc.d4k.dk/bc_instance/body_surface_area/date_time/date_time",""
"634","quantity","https://bc.d4k.dk/bc_instance/body_surface_area/result/quantity",""
"635","coding","https://bc.d4k.dk/bc_instance/respiratory_rate/test/coding",""
"636","date_time","https://bc.d4k.dk/bc_instance/respiratory_rate/date_time/date_time",""
"637","quantity","https://bc.d4k.dk/bc_instance/respiratory_rate/result/quantity",""
"638","coding","https://bc.d4k.dk/bc_instance/total_body_water_measurement/test/coding",""
"639","date_time","https://bc.d4k.dk/bc_instance/total_body_water_measurement/date_time/date_time",""
"640","quantity","https://bc.d4k.dk/bc_instance/total_body_water_measurement/result/quantity",""
"641","coding","https://bc.d4k.dk/bc_instance/fetal_heart_rate/test/coding",""
"642","date_time","https://bc.d4k.dk/bc_instance/fetal_heart_rate/date_time/date_time",""
"643","quantity","https://bc.d4k.dk/bc_instance/fetal_heart_rate/result/quantity",""
"644","coding","https://bc.d4k.dk/bc_instance/ideal_body_weight/test/coding",""
"645","date_time","https://bc.d4k.dk/bc_instance/ideal_body_weight/date_time/date_time",""
"646","quantity","https://bc.d4k.dk/bc_instance/ideal_body_weight/result/quantity",""
"647","coding","https://bc.d4k.dk/bc_instance/bmi/test/coding",""
"648","date_time","https://bc.d4k.dk/bc_instance/bmi/date_time/date_time",""
"649","quantity","https://bc.d4k.dk/bc_instance/bmi/result/quantity",""
"650","coding","https://bc.d4k.dk/bc_instance/fetal_estimated_weight/test/coding",""
"651","date_time","https://bc.d4k.dk/bc_instance/fetal_estimated_weight/date_time/date_time",""
"652","quantity","https://bc.d4k.dk/bc_instance/fetal_estimated_weight/result/quantity",""
"653","coding","https://bc.d4k.dk/bc_instance/lean_body_mass/test/coding",""
"654","date_time","https://bc.d4k.dk/bc_instance/lean_body_mass/date_time/date_time",""
"655","quantity","https://bc.d4k.dk/bc_instance/lean_body_mass/result/quantity",""
"656","coding","https://bc.d4k.dk/bc_instance/triceps_skinfold_thicknesss/test/coding",""
"657","date_time","https://bc.d4k.dk/bc_instance/triceps_skinfold_thicknesss/date_time/date_time",""
"658","quantity","https://bc.d4k.dk/bc_instance/triceps_skinfold_thicknesss/result/quantity",""
"659","coding","https://bc.d4k.dk/bc_instance/mandibular_length/test/coding",""
"660","date_time","https://bc.d4k.dk/bc_instance/mandibular_length/date_time/date_time",""
"661","quantity","https://bc.d4k.dk/bc_instance/mandibular_length/result/quantity",""
"662","coding","https://bc.d4k.dk/bc_instance/energy_expenditure/test/coding",""
"663","date_time","https://bc.d4k.dk/bc_instance/energy_expenditure/date_time/date_time",""
"664","quantity","https://bc.d4k.dk/bc_instance/energy_expenditure/result/quantity",""
"665","coding","https://bc.d4k.dk/bc_instance/sagittal_abdominal_diameter/test/coding",""
"666","date_time","https://bc.d4k.dk/bc_instance/sagittal_abdominal_diameter/date_time/date_time",""
"667","quantity","https://bc.d4k.dk/bc_instance/sagittal_abdominal_diameter/result/quantity",""
"668","coding","https://bc.d4k.dk/bc_instance/head_circumference/test/coding",""
"669","date_time","https://bc.d4k.dk/bc_instance/head_circumference/date_time/date_time",""
"670","quantity","https://bc.d4k.dk/bc_instance/head_circumference/result/quantity",""
"671","coding","https://bc.d4k.dk/bc_instance/mid-upper_arm_circumference/test/coding",""
"672","date_time","https://bc.d4k.dk/bc_instance/mid-upper_arm_circumference/date_time/date_time",""
"673","quantity","https://bc.d4k.dk/bc_instance/mid-upper_arm_circumference/result/quantity",""
"674","coding","https://bc.d4k.dk/bc_instance/fetal_sagittal_abdominal_diameter/test/coding",""
"675","date_time","https://bc.d4k.dk/bc_instance/fetal_sagittal_abdominal_diameter/date_time/date_time",""
"676","quantity","https://bc.d4k.dk/bc_instance/fetal_sagittal_abdominal_diameter/result/quantity",""
"677","coding","https://bc.d4k.dk/bc_instance/ulnar_length/test/coding",""
"678","date_time","https://bc.d4k.dk/bc_instance/ulnar_length/date_time/date_time",""
"679","quantity","https://bc.d4k.dk/bc_instance/ulnar_length/result/quantity",""
"680","coding","https://bc.d4k.dk/bc_instance/temperature/test/coding",""
"681","date_time","https://bc.d4k.dk/bc_instance/temperature/date_time/date_time",""
"682","coding","https://bc.d4k.dk/bc_instance/temperature/position/coding",""
"683","coding","https://bc.d4k.dk/bc_instance/temperature/site_of_administration/coding",""
"684","coding","https://bc.d4k.dk/bc_instance/temperature/laterality/coding",""
"685","quantity","https://bc.d4k.dk/bc_instance/temperature/result/quantity",""
"686","coding","https://bc.d4k.dk/bc_instance/pulse_pressure/test/coding",""
"687","coding","https://bc.d4k.dk/bc_instance/pulse_pressure/position/coding",""
"688","quantity","https://bc.d4k.dk/bc_instance/pulse_pressure/result/quantity",""
"689","coding","https://bc.d4k.dk/bc_instance/fetal_head_circumference/test/coding",""
"690","date_time","https://bc.d4k.dk/bc_instance/fetal_head_circumference/date_time/date_time",""
"691","quantity","https://bc.d4k.dk/bc_instance/fetal_head_circumference/result/quantity",""
"692","coding","https://bc.d4k.dk/bc_instance/body_fat_measurement/test/coding",""
