"id:ID","name","uri","uuid"
"191","coding","https://bc.d4k.dk/cdisc/bc_template/base_observation/test/coding","6baff563-2463-47da-a07b-77771a8364f3"
"192","coding","https://bc.d4k.dk/cdisc/position/coding","acba04bd-13c6-44aa-9e16-2bdda09f5db5"
"193","coding","https://bc.d4k.dk/cdisc/site_of_administration/coding","500bd55d-1bf0-4ea1-bf1d-e0672df25894"
"194","coding","https://bc.d4k.dk/cdisc/laterality/coding","2ddcb42e-c356-4d93-a769-60dc4269469a"
"195","coding","https://bc.d4k.dk/cdisc/method/coding","d2839a6a-8235-4bc5-be71-c6a0367ed23c"
"196","date_time","https://bc.d4k.dk/cdisc/date_time/date_time","ec160a9e-8f67-4b05-aab2-ab8ab24b8e14"
"197","quantity","https://bc.d4k.dk/cdisc/result/quantity","26b4a1a5-ab27-4bf8-87a1-339c44dea5e9"
"198","coding","https://bc.d4k.dk/cdisc/result/coding","465bed8f-df0e-4011-abea-c64ff404f747"
"199","string","https://bc.d4k.dk/cdisc/result_other/string","96979a9f-bce4-466e-aa82-375677ac4122"
"200","coding","https://bc.d4k.dk/cdisc/bc_template/base_laboratory/test/coding","5db034e3-442c-491f-992c-a98add5ac363"
"201","coding","https://bc.d4k.dk/cdisc/position/coding","117a9106-a091-43dd-a0e6-863ec6717f54"
"202","coding","https://bc.d4k.dk/cdisc/site_of_administration/coding","0b3e86cb-e9bb-468b-b7c3-a4e7e68b7cf9"
"203","coding","https://bc.d4k.dk/cdisc/laterality/coding","5370ead4-03b5-4dee-a8a4-8133fa5d7366"
"204","coding","https://bc.d4k.dk/cdisc/directionality/coding","c0958bf7-b792-4d2d-adfd-fdf7fab2944e"
"205","coding","https://bc.d4k.dk/cdisc/method/coding","a798be00-3adc-4ff0-9323-893a6ddfa522"
"206","date_time","https://bc.d4k.dk/cdisc/date_time/date_time","42bee051-ef95-4b4d-b921-86f538ed5635"
"207","quantity","https://bc.d4k.dk/cdisc/result/quantity","6ba7a895-56b1-4ad4-b967-5de9e206618f"
"208","coding","https://bc.d4k.dk/cdisc/result/coding","8fe6b7f8-c3dc-488e-b0fa-1d02c9407f8a"
"209","coding","https://bc.d4k.dk/cdisc/specimen/coding","bab0d644-a0a0-493e-8405-816da395f4d3"
"210","coding","https://bc.d4k.dk/cdisc/bc_template/event_observation/event_type/coding","ef23ebac-5845-480d-8d18-60b5eb3d0537"
"211","codeable_concept","https://bc.d4k.dk/cdisc/event/codeable_concept","c1858ba0-cdf4-4f33-b387-a92b82800790"
"212","boolean","https://bc.d4k.dk/cdisc/result/boolean","8e2aeb59-6425-47d4-9696-074e32b937f6"
"213","coding","https://bc.d4k.dk/cdisc/serious_event/coding","cdf31018-f29d-44b1-862b-2645b66c54d4"
"214","coding","https://bc.d4k.dk/cdisc/severity/coding","dc2b8bc9-5ef7-4ab3-9b6b-86bfb9f2d06c"
"215","coding","https://bc.d4k.dk/cdisc/causality/coding","07288e50-a3ea-426e-bfe4-8db55ecb85a1"
"216","coding","https://bc.d4k.dk/cdisc/relationship_to_non-study_treatment/coding","8f999191-dc5a-43c0-ba56-228492bfbefb"
"217","coding","https://bc.d4k.dk/cdisc/action_taken/coding","b13bcb46-12ec-4ad0-bdec-f18a2926be68"
"218","coding","https://bc.d4k.dk/cdisc/other_action_taken/coding","c80bf0f1-4740-422a-b526-e4b08448d03c"
"219","coding","https://bc.d4k.dk/cdisc/concomitant_or_additional_treatment_given/coding","11c3f986-f13f-4cb9-b711-05a3af628d53"
"220","coding","https://bc.d4k.dk/cdisc/outcome/coding","cd9a9bc0-25ce-45ef-be2b-2c1e13e651d0"
"221","coding","https://bc.d4k.dk/cdisc/pattern_of_event/coding","f6b82616-5e88-48f4-a113-8665b1fbfd30"
"222","coding","https://bc.d4k.dk/cdisc/hospitalization_required/coding","a842d6a4-5da9-41b2-99f5-4d6716a4d5e2"
"223","coding","https://bc.d4k.dk/cdisc/is_life_threatening/coding","afef4839-243f-4d65-943e-f74a7f3e11ca"
"224","coding","https://bc.d4k.dk/cdisc/occurred_with_overdose/coding","d2b88e90-d580-487d-9749-4d7420c02fec"
"225","coding","https://bc.d4k.dk/cdisc/other_medically_important_serious_event/coding","84673fa6-8651-4ef1-bfaa-2ce729c52bd3"
"226","coding","https://bc.d4k.dk/cdisc/involves_cancer/coding","1e1cf03f-8726-4b26-b081-e450be0b412a"
"227","coding","https://bc.d4k.dk/cdisc/results_in_death/coding","d81e0285-ba67-4a7c-bd34-8e468a32c080"
"228","coding","https://bc.d4k.dk/cdisc/standard_toxicity_grade/coding","0b5c147c-a190-42f8-bed4-72e298111c93"
"229","date_time","https://bc.d4k.dk/cdisc/start_date_time/date_time","603d28bc-7d5d-4bf5-9303-9fd1ef1dcba7"
"230","date_time","https://bc.d4k.dk/cdisc/end_date_time/date_time","7ff88388-a5bb-4ae1-9fbc-d578b1e13d32"
"231","coding","https://bc.d4k.dk/cdisc/location_of_event/coding","f097508d-fd26-4dc8-893d-dc0645db7c98"
